Ligand,Bite Angle (°),Cone Angle (°),Sterimol B1,Sterimol B5,Sterimol L,% Buried Volume (3.5A),% Buried Volume (5.0A),% Buried Volume (7.0A),SASA (A^2),HOMO Energy (eV),LUMO Energy (eV),Cu-L1 (A),Cu-L2 (A),Cu-N (A),Lowdin Charge (Cu),Lowdin Charge (N),Lowdin Charge (L1),Lowdin Charge (L2),Bonded Valence (Cu),Bonded Valence (N),Bonded Valence (L1),Bonded Valence (L2),Atomic Population (Cu),Atomic Population (N),Atomic Population (L1),Atomic Population (L2),Bond Order (Cu-N),Bond Order (Cu-L1),Bond Order (Cu-L2),Orbital Charge N(s),Orbital Charge N(p),Orbital Charge N(pz),Orbital Charge N(px),Orbital Charge N(py),Orbital Charge Cu(s),Orbital Charge Cu(p),Orbital Charge Cu(pz),Orbital Charge Cu(px),Orbital Charge Cu(py),Orbital Charge Cu(d),Orbital Charge Cu(dxz),Orbital Charge Cu(dyz),Orbital Charge Cu(dxy),Orbital Charge Cu(dz2),Orbital Charge Cu(dx2y2),Orbital Charge L1(s),Orbital Charge L1(p),Orbital Charge L1(pz),Orbital Charge L1(px),Orbital Charge L1(py),Orbital Charge L1(d),Orbital Charge L1(dxz),Orbital Charge L1(dyz),Orbital Charge L1(dxy),Orbital Charge L1(dz2),Orbital Charge L1(dx2y2),Orbital Charge L2(s),Orbital Charge L2(p),Orbital Charge L2(pz),Orbital Charge L2(px),Orbital Charge L2(py),Orbital Charge L2(d),Orbital Charge L2(dxz),Orbital Charge L2(dyz),Orbital Charge L2(dxy),Orbital Charge L2(dz2),Orbital Charge L2(dx2y2),Ea
XOKTAU,62.85,156.15,1.68,4.37,9.25,24,14.1,8.5,463.36,-3.1765,-1.585,2.07,2.11,1.86,0.3866,-0.2581,-0.5867,-0.5784,1.6605,2.9195,1.9346,1.9388,28.8291,7.3256,8.5403,8.5294,0.6791,0.444,0.394,3.1602,4.0137,1.3767,1.4264,1.2106,6.4371,12.3607,4.1338,4.1615,4.0654,9.8156,1.9213,1.9606,1.9574,1.9944,1.9819,3.5331,4.7183,1.6644,1.4567,1.5972,0.3352,0.0865,0.046,0.0648,0.0636,0.0743,3.5375,4.7142,1.4809,1.7015,1.5318,0.3267,0.079,0.0655,0.0498,0.0765,0.0559,15.2
XOLZUV,84.91,218.11,2.29,8.45,11.01,35.7,27.6,18.6,669.57,-4.6297,-4.1682,2.09,1.97,1.86,0.4502,-0.2343,-0.0431,-0.5939,2.0247,3.0271,3.1862,2.0708,28.7071,7.2602,7.1853,8.5358,0.7443,0.4343,0.5178,3.1711,3.9825,1.3707,1.2565,1.3553,6.3528,12.4422,4.1219,4.1673,4.153,9.7548,1.9587,1.9604,1.8918,1.9542,1.9898,3.1414,3.8162,1.3079,1.1898,1.3185,0.0855,0.0213,0.0099,0.0208,0.0111,0.0226,3.5171,4.6566,1.4745,1.6111,1.5709,0.4202,0.0851,0.0846,0.0792,0.0849,0.0864,10.6
XOMCAE,84,188.5,1.64,4.96,4.82,35.7,24.5,10.2,418.29,-3.966,-1.5696,2.08,2.04,1.92,0.2846,-0.2469,-0.1422,-0.1382,1.7856,3.0187,2.9545,3.0439,28.7719,7.2158,7.0738,7.0829,0.6699,0.3462,0.409,3.1669,3.999,1.398,1.3725,1.2286,6.386,12.4592,4.162,4.1838,4.1134,9.8702,1.9701,1.9679,1.9707,1.98,1.9816,3.2189,3.8072,1.3794,1.2764,1.1514,0.116,0.0165,0.0266,0.0278,0.0144,0.0307,3.2104,3.8114,1.2329,1.1856,1.393,0.1163,0.021,0.025,0.0311,0.015,0.0243,7.2
XOMVAZ,76.87,192.61,1.98,7.69,5.86,34.7,27.8,17.6,545.92,-3.8056,-2.3145,1.88,2.27,2,0.5077,-0.2255,-0.6528,-0.3297,2.0768,2.9106,2.1061,2.9447,28.6983,7.2403,8.5218,7.6469,0.4876,0.5315,0.1905,3.1802,3.9648,1.2803,1.3163,1.3682,6.2863,12.4071,4.1831,4.16,4.064,9.7989,1.9626,1.9782,1.9703,1.9465,1.9412,3.4933,4.7025,1.5247,1.5734,1.6044,0.457,0.0881,0.0587,0.1264,0.0606,0.1231,3.1996,4.0683,1.5286,1.249,1.2907,0.0618,0.0068,0.0152,0.0186,0.0053,0.0159,2.9
XONJUG,94.92,230.31,2.12,8.53,11.45,38.6,31.8,20.3,694.87,-3.0098,-2.213,1.94,1.97,1.92,0.4346,-0.2378,-0.69,-0.6283,1.8501,2.9031,2.0259,2.0301,28.705,7.2689,8.5701,8.5457,0.6301,0.5199,0.3997,3.1687,3.9877,1.279,1.4035,1.3052,6.3332,12.4409,4.129,4.1932,4.1187,9.7913,1.9665,1.9485,1.9399,1.9462,1.9903,3.5143,4.7781,1.621,1.5546,1.6025,0.3977,0.0826,0.0716,0.09,0.0582,0.0953,3.5008,4.6725,1.5085,1.5213,1.6426,0.455,0.1086,0.0741,0.0905,0.0789,0.1029,24
XORNEY,85.52,191.26,3.24,7.37,10.25,33.9,28.8,23.3,728.54,-4.3161,-3.2163,2.27,1.78,1.91,0.5334,-0.1903,-0.5105,-0.4912,2.5373,3.0384,2.0444,2.2856,28.8512,7.1047,8.4657,8.5218,0.5475,0.2613,0.7469,3.1598,3.9467,1.2976,1.3281,1.3209,6.2457,12.4871,4.1599,4.2057,4.1216,9.7338,1.9385,1.9866,1.9446,1.9103,1.9537,3.5442,4.6553,1.5317,1.502,1.6216,0.3111,0.0693,0.0463,0.068,0.0554,0.072,3.4718,4.6103,1.4296,1.6717,1.5089,0.4091,0.0761,0.0836,0.0875,0.0843,0.0776,1
XORTIJ,91.32,194.23,1.8,6.44,6.11,38.3,24.6,13.8,495.58,-2.3802,-1.1207,2.3,2.3,1.91,-0.0579,-0.2643,-0.0776,-0.0535,2.0041,2.8738,1.9272,2.005,28.9354,7.272,16.5162,16.4801,0.5846,0.5595,0.5939,3.1705,4.0109,1.3756,1.2293,1.4061,6.5373,12.6246,4.2738,4.1037,4.2471,9.896,1.9673,1.9825,1.9836,1.9754,1.9872,5.4838,10.5203,3.6378,3.3603,3.5222,0.0735,0.0134,0.008,0.0308,0.0121,0.0092,5.4801,10.5,3.664,3.1988,3.6371,0.0734,0.012,0.0069,0.0174,0.0109,0.0262,17
XOSBAK,78.06,212.66,2.68,9.3,10.29,37.1,31.8,26.3,812.91,-4.2024,-2.3814,2.15,1.99,1.89,0.3478,-0.2552,-0.6124,-0.0155,1.7693,3.0663,2.0563,3.1284,28.7546,7.2926,8.5292,6.9717,0.7077,0.2938,0.512,3.1642,4.0097,1.41,1.2585,1.3412,6.4078,12.4226,4.1074,4.1956,4.1195,9.8218,1.9376,1.9694,1.9601,1.9587,1.9961,3.5291,4.7091,1.5676,1.5047,1.6368,0.3742,0.0758,0.0549,0.0892,0.0552,0.0992,3.1627,3.7315,1.2261,1.4034,1.1019,0.1213,0.0161,0.0256,0.0279,0.0158,0.0359,26.8
XOSCEO,88.04,226.36,2.08,5.92,9.68,42.8,30.9,16.9,573.63,-3.3307,-1.9653,2.05,1.96,1.92,0.2911,-0.2579,-0.1721,-0.1306,2.0245,2.9256,3.1171,2.9867,28.8238,7.2637,7.1672,7.257,0.6467,0.4066,0.5711,3.1694,4.0082,1.3685,1.2298,1.4099,6.4318,12.4803,4.2093,4.1295,4.1415,9.7969,1.9694,1.9466,1.9764,1.9643,1.9401,3.1895,3.8921,1.2627,1.431,1.1985,0.0905,0.0145,0.0175,0.0283,0.013,0.0173,3.1628,3.8563,1.3493,1.1198,1.3872,0.1115,0.0275,0.0129,0.031,0.0153,0.0248,23.1
XOSCIR,62.57,155.42,1.87,7.26,8.19,25.3,17.4,12.8,551.7,-3.1579,-1.8194,2.13,2.07,1.86,0.3791,-0.2586,-0.5717,-0.5794,1.6492,2.9224,1.9228,1.9513,28.8588,7.3275,8.5224,8.5212,0.6821,0.3884,0.4669,3.1601,4.0142,1.4192,1.4234,1.1716,6.4422,12.3623,4.1573,4.1691,4.0359,9.8163,1.9032,1.9755,1.9762,1.9996,1.9618,3.5362,4.7142,1.6782,1.4648,1.5712,0.3213,0.0851,0.0411,0.0574,0.0632,0.0745,3.5346,4.7216,1.4701,1.6964,1.555,0.3233,0.0889,0.0594,0.0423,0.0845,0.0481,25.4
XOSGAQ,63.15,156.89,2.42,5.13,12.87,24.1,14.1,8.3,603.8,-3.0684,-1.144,2.09,2.07,1.86,0.3784,-0.2576,-0.5978,-0.5989,1.6743,2.916,1.9263,1.9301,28.839,7.3254,8.5423,8.5448,0.6736,0.421,0.4393,3.16,4.0131,1.3413,1.4055,1.2662,6.4394,12.367,4.119,4.1712,4.0768,9.8153,1.9133,1.9695,1.9658,1.9866,1.9801,3.5381,4.7281,1.5043,1.7028,1.521,0.3317,0.0694,0.0702,0.0603,0.064,0.0678,3.5362,4.7286,1.6471,1.4589,1.6227,0.3341,0.0782,0.0482,0.0728,0.0543,0.0807,15.7
XOSHOD,91.11,204.44,2.85,7.61,8.41,33.4,28.6,21.4,626.98,-4.1499,-3.4923,1.91,2.1,1.89,0.5297,-0.2365,-0.5048,-0.4642,1.9989,3.0054,2.1799,2.1257,28.6942,7.2629,8.4884,8.412,0.7057,0.5556,0.3465,3.1666,3.989,1.3922,1.4221,1.1747,6.3141,12.4073,4.1625,4.1542,4.0907,9.7488,1.9709,1.9834,1.982,1.8918,1.9208,3.4879,4.5971,1.4421,1.6171,1.5378,0.4199,0.0845,0.0581,0.1081,0.0503,0.1189,3.5099,4.59,1.5005,1.6215,1.468,0.3643,0.0542,0.0756,0.0885,0.0644,0.0817,10
XOTCUG,62.99,211.16,2.03,9.55,9.31,33,27.3,20.5,719.97,-3.2774,-1.7138,2.1,2.08,1.86,0.4113,-0.2495,-0.5547,-0.5711,1.6693,2.9371,1.9724,1.888,28.8402,7.2809,8.5285,8.5254,0.679,0.4474,0.387,3.1593,4.0063,1.2311,1.3374,1.4377,6.4193,12.355,4.1021,4.159,4.0939,9.8143,1.9082,1.9831,1.988,1.9745,1.9606,3.5318,4.7047,1.5229,1.6662,1.5155,0.3182,0.0528,0.0729,0.0739,0.0475,0.0711,3.5175,4.644,1.5911,1.497,1.5559,0.4096,0.0688,0.0714,0.1196,0.0567,0.0931,13.7
XOTGIZ,94.93,214.95,1.96,10.03,10.17,47.1,40.8,26.5,735.26,-3.2389,-2.4047,1.88,2.03,1.89,0.4649,-0.2317,-0.7656,-0.5095,2.1705,2.9362,1.9501,1.983,28.831,7.2269,8.4929,8.4263,0.6718,0.6507,0.3977,3.1627,3.9875,1.4147,1.2968,1.276,6.3466,12.4452,4.108,4.1948,4.1424,9.7433,1.9113,1.9668,1.9124,1.9751,1.9777,3.5403,4.7966,1.4153,1.6776,1.7037,0.4286,0.1109,0.0897,0.0497,0.1141,0.0643,3.5049,4.6241,1.4689,1.6902,1.4649,0.3805,0.0848,0.0907,0.0564,0.0941,0.0545,27.8
XOTQII,80.68,179.58,3.12,9.31,11.29,36.8,29.2,20.7,753.67,-3.1793,-2.1187,2.27,1.9,1.88,0.3659,-0.2469,-0.4814,-0.8178,1.7041,3.0186,2.0679,1.8986,28.9004,7.2537,8.4577,8.5751,0.6961,0.2104,0.6849,3.1605,4.0031,1.1792,1.401,1.4229,6.4437,12.4056,4.0659,4.2211,4.1187,9.7849,1.9609,1.9817,1.9476,1.9503,1.9443,3.5166,4.6129,1.49,1.4965,1.6264,0.3519,0.0832,0.0633,0.0705,0.0547,0.0802,3.5329,4.8555,1.5231,1.6856,1.6468,0.4294,0.0787,0.0967,0.0821,0.1001,0.0718,49.7
XOWFIB,62.93,156.42,2.11,7.13,11.35,24.1,14.2,9.6,604.31,-3.1385,-1.5899,2.06,2.11,1.86,0.3841,-0.258,-0.5934,-0.589,1.6678,2.9188,1.9385,1.9339,28.836,7.3259,8.5464,8.5372,0.6771,0.451,0.4013,3.1601,4.0136,1.3114,1.3809,1.3213,6.4377,12.363,4.1085,4.1662,4.0884,9.8153,1.9143,1.9696,1.966,1.98,1.9855,3.5324,4.7214,1.629,1.4647,1.6277,0.3395,0.0741,0.0524,0.0784,0.0512,0.0834,3.5373,4.7208,1.515,1.6984,1.5074,0.331,0.0625,0.0715,0.0662,0.0566,0.0743,15.3
XOWMEC,89.35,189.32,2.62,7.27,8.64,34.4,27.6,19.1,584.99,-1.933,-0.856,2,2.01,1.89,0.337,-0.2424,-0.8615,-0.8663,1.8826,2.8658,1.7926,1.837,28.8252,7.2887,8.5258,8.6261,0.5861,0.5126,0.5016,3.1632,3.9924,1.2721,1.2965,1.4238,6.3901,12.4742,4.1344,4.1504,4.1894,9.7987,1.9079,1.9551,1.9722,1.9734,1.9901,3.5671,4.8647,1.5917,1.6979,1.5751,0.4297,0.0893,0.091,0.073,0.0783,0.098,3.5667,4.8609,1.6898,1.4729,1.6982,0.4387,0.1021,0.0748,0.0838,0.0696,0.1084,19.1
XOWXOX,84.2,185.33,3.42,9.69,9.82,30.2,23.3,18.7,792.14,-3.0691,-2.4302,2,1.94,1.89,0.4014,-0.2499,-0.5703,-0.8014,1.918,2.9122,2.1057,1.9636,28.8104,7.2851,8.48,8.5521,0.6473,0.4428,0.5577,3.1652,4.0023,1.2407,1.4214,1.3402,6.3914,12.4445,4.1174,4.1657,4.1615,9.7627,1.9429,1.9197,1.9345,1.9724,1.9932,3.5218,4.6478,1.5009,1.4861,1.6608,0.4007,0.0855,0.0939,0.0591,0.1022,0.06,3.5421,4.8414,1.6103,1.5217,1.7094,0.4179,0.0856,0.0676,0.094,0.0893,0.0813,19.3
XOXDOG,81.92,223.37,2.16,10.99,8.58,37.2,27.2,16.6,647.56,-3.8332,-2.7745,2.13,1.94,1.97,0.4026,-0.2283,-0.0584,-0.6062,2.2982,2.9505,3.1468,2.1644,28.8462,7.2102,7.0485,8.5411,0.5417,0.4275,0.5174,3.1729,3.9739,1.3714,1.2323,1.3702,6.2805,12.5019,4.1647,4.1903,4.1469,9.815,1.963,1.9774,1.9844,1.9169,1.9733,3.167,3.7749,1.1869,1.4663,1.1218,0.1165,0.0175,0.0274,0.0255,0.0196,0.0264,3.5024,4.6892,1.5354,1.5151,1.6387,0.4146,0.0908,0.0669,0.0883,0.076,0.0927,13.8
XOXGOG,112.93,209.93,2.82,7.81,9.39,36.5,26.8,18.4,612.88,-4.53,-3.4484,2.5,1.76,1.9,0.5499,-0.1879,-0.4713,-0.529,2.3059,3.0367,2.1319,2.348,28.6805,7.1317,8.3528,8.5523,0.5678,0.1125,0.6145,3.1573,3.948,1.2074,1.3564,1.3842,6.27,12.4613,4.1826,4.0811,4.1976,9.7188,1.9761,1.9024,1.9891,1.9093,1.9419,3.538,4.5924,1.4721,1.6479,1.4724,0.3408,0.0812,0.0669,0.0626,0.0602,0.0698,3.4547,4.6495,1.4765,1.6613,1.5117,0.4249,0.0622,0.0969,0.0779,0.0866,0.1014,4.3
XOXPOQ,82.03,188.72,1.72,6.28,8.17,34.8,25.2,13.1,528.82,-2.6883,-0.5894,2.14,1.95,1.91,0.2801,-0.2613,-0.6585,-0.1704,1.7477,2.9014,2.0471,3.0271,28.8458,7.3045,8.5295,7.1722,0.6186,0.3182,0.5539,3.1709,4.0085,1.3949,1.4115,1.202,6.448,12.4507,4.153,4.1427,4.155,9.8211,1.9327,1.9374,1.9822,1.9767,1.9921,3.5362,4.7437,1.5046,1.6564,1.5827,0.3787,0.0741,0.0811,0.0796,0.0673,0.0765,3.1542,3.9348,1.377,1.2166,1.3412,0.0815,0.0224,0.0102,0.0191,0.0112,0.0186,33.2
XOXQAD,82.12,180.13,1.74,6.16,6.74,31.6,23.1,13.9,528.45,-3.1398,-1.1697,2.17,1.94,1.9,0.2807,-0.2593,-0.6263,-0.165,1.7447,2.9086,2.0777,3.1144,28.8488,7.3131,8.5267,7.1329,0.6628,0.3005,0.5494,3.1673,4.0105,1.2573,1.327,1.4261,6.4472,12.4519,4.1067,4.1465,4.1987,9.8203,1.9616,1.9364,1.9525,1.9759,1.9939,3.5357,4.7231,1.505,1.6258,1.5923,0.3676,0.0681,0.08,0.078,0.0641,0.0774,3.156,3.9258,1.3797,1.2576,1.2885,0.0832,0.0194,0.0116,0.0176,0.0131,0.0215,27.3
XOXZES,87.88,207.04,2.26,6.67,10.7,48.5,38.5,24.5,677.9,-3.5833,-2.1658,1.97,2.05,1.99,0.5653,-0.1968,-0.5479,-0.5246,2.4633,2.924,2.0044,2.0675,28.9624,7.1418,8.4181,8.4146,0.4782,0.5007,0.4559,3.1747,3.9406,1.3563,1.3558,1.2285,6.2304,12.4259,4.0805,4.1683,4.1771,9.7784,1.9717,1.9745,1.9717,1.9763,1.8844,3.5064,4.6505,1.5042,1.4307,1.7156,0.3909,0.0901,0.0726,0.0659,0.0923,0.0701,3.5166,4.654,1.546,1.6019,1.506,0.354,0.073,0.0647,0.0708,0.0804,0.0651,-1.7
XOYHIC,88.45,218.54,3.04,9.66,9.56,36.4,28,16.7,696.71,-3.6046,-3.098,2.07,1.97,1.9,0.4167,-0.2446,-0.148,-0.5762,1.8689,2.9724,3.0195,2.126,28.6805,7.2603,7.3068,8.4672,0.6794,0.3715,0.4092,3.1679,3.9962,1.3057,1.3173,1.3732,6.3613,12.4299,4.104,4.18,4.1459,9.7922,1.926,1.9162,1.9763,1.9771,1.9966,3.151,3.9165,1.3091,1.3688,1.2387,0.0806,0.0154,0.0154,0.0186,0.0153,0.0158,3.494,4.6679,1.4778,1.5976,1.5924,0.4143,0.0824,0.0963,0.0741,0.0904,0.0711,14.9
XOYWEO01,68.05,194.4,2.03,5.62,6.23,34.1,24.9,11.4,446.77,-4.3049,-2.1692,1.93,3.1,1.97,0.3338,-0.2332,-0.0757,-0.4086,1.8801,2.9512,3.1208,3.0351,28.8649,7.2439,7.1692,7.6638,0.568,0.624,0,3.1755,3.9772,1.3295,1.3897,1.258,6.3762,12.4312,4.1277,4.1803,4.1233,9.8587,1.9418,1.9723,1.9985,1.9771,1.9691,3.1399,3.8146,1.3334,1.4155,1.0657,0.1212,0.0094,0.0282,0.0312,0.0143,0.0381,3.1873,4.1642,1.6466,1.2102,1.3073,0.0571,0.0117,0.0045,0.0185,0.0051,0.0173,-1.7
XOZGOJ,79.43,224.15,1.91,7.99,6.16,36.8,25.6,13.8,509.19,-3.9011,-2.4183,2.07,2.12,1.92,0.342,-0.2567,-0.0569,-0.5924,1.7857,2.9812,3.1446,2.0614,28.8194,7.2728,6.989,8.5019,0.6955,0.4688,0.3548,3.1684,4.0087,1.2653,1.306,1.4374,6.4084,12.4192,4.1097,4.1872,4.1222,9.8305,1.9349,1.9818,1.9608,1.9658,1.9872,3.1597,3.7835,1.2501,1.3852,1.1482,0.1137,0.0144,0.0297,0.0218,0.0205,0.0273,3.5272,4.7039,1.5238,1.5271,1.653,0.3614,0.0877,0.0678,0.0751,0.0556,0.0753,28.1
XOZJIG,96.58,215.63,2.1,10.35,7.96,35.8,25,15.9,609.46,-3.1198,-1.8418,1.92,1.96,1.92,0.2997,-0.2374,-0.7323,0.1452,1.9677,2.9859,2.1,3.1774,28.8239,7.2574,8.5694,6.9477,0.6181,0.5634,0.5158,3.1663,3.9881,1.4088,1.2457,1.3336,6.3754,12.5178,4.145,4.2128,4.16,9.807,1.9314,1.9365,1.9782,1.984,1.9769,3.5048,4.7791,1.5509,1.5813,1.6469,0.4484,0.0863,0.0875,0.0982,0.0817,0.0946,3.1359,3.5877,1.1849,1.3397,1.0631,0.1312,0.0231,0.0242,0.0336,0.0258,0.0245,36.7
XOZQAH,81.53,198.03,1.52,8.91,6.78,34.5,25.2,17.8,631.4,-4.1543,-3.4072,2.01,1.93,1.97,0.5969,-0.1972,-0.5548,-0.5709,2.4351,2.9434,2.0561,2.0813,28.8097,7.2185,8.4543,8.4406,0.5026,0.4717,0.5092,3.172,3.9438,1.3821,1.275,1.2868,6.2525,12.4108,4.1615,4.1327,4.1165,9.7398,1.9541,1.9082,1.9681,1.9639,1.9455,3.5106,4.651,1.504,1.5566,1.5904,0.3932,0.0798,0.0522,0.1121,0.0519,0.0972,3.5008,4.6533,1.4492,1.5793,1.6248,0.4168,0.0699,0.0733,0.1117,0.0691,0.0927,9.4
XOZRAI,87.88,188.56,2.38,10.92,10.67,33.5,23.4,14.3,679.49,-3.7818,-3.0848,1.9,2.16,1.88,0.3728,-0.2554,-0.6306,-0.3711,1.6686,2.9802,2.218,2.8252,28.6271,7.2774,8.497,7.7263,0.6777,0.4632,0.207,3.1637,4.0097,1.2677,1.3658,1.3762,6.3878,12.4362,4.1909,4.1797,4.0655,9.8033,1.9158,1.9836,1.9639,1.9866,1.9535,3.4904,4.7008,1.477,1.5521,1.6718,0.4394,0.1126,0.0738,0.0799,0.0825,0.0906,3.2052,4.1056,1.5271,1.2593,1.3193,0.0603,0.0056,0.0149,0.0175,0.0085,0.0137,7.1
XUBFOS,81.22,177.36,2.75,7.63,7.71,29.5,22.8,16.6,584.64,-4.0569,-2.8141,2.04,2.09,1.88,0.3447,-0.2629,-0.5934,-0.0716,1.7654,2.9479,2.1205,3.0489,28.7725,7.3267,8.5492,7.0465,0.6996,0.4142,0.4397,3.1659,4.0153,1.4293,1.2611,1.3249,6.3997,12.4272,4.1273,4.1761,4.1239,9.8284,1.9461,1.9528,1.9712,1.9623,1.9961,3.5175,4.6674,1.5049,1.5281,1.6344,0.4086,0.0908,0.0654,0.0913,0.0678,0.0933,3.1808,3.7731,1.2757,1.3726,1.1249,0.1177,0.0152,0.0307,0.0207,0.0163,0.0349,24
XUBMEM,84.74,215.91,2.53,7.88,10.08,45.5,33,21,701.97,-3.8629,-3.0946,2.07,1.86,1.84,0.6431,-0.1248,-0.6885,-0.5465,3.4976,3.0685,1.7903,1.932,29.1564,7.0674,8.3765,8.3694,0.663,0.4014,0.7807,3.1414,3.8968,1.2063,1.3095,1.3809,6.2034,12.571,4.2177,4.1657,4.1875,9.5824,1.9,1.7124,1.9942,2.0037,1.972,3.5409,4.7474,1.5609,1.6178,1.5687,0.4002,0.0741,0.0682,0.0878,0.085,0.0851,3.4945,4.6415,1.5532,1.4189,1.6694,0.4105,0.0848,0.0691,0.09,0.0722,0.0943,-30.7
XUCLIT,81.86,216.6,1.81,8.37,6.58,37.2,27.6,16.1,595.54,-4.4262,-3.8665,1.93,1.97,1.85,0.3511,-0.2381,-0.1449,-0.0699,2.3883,2.9982,3.2685,3.2076,28.7799,7.3001,7.0568,7.0673,0.7506,0.6191,0.5628,3.1686,3.9885,1.2632,1.2964,1.4289,6.3915,12.5361,4.1427,4.2016,4.1918,9.7213,1.962,1.9204,1.8913,1.981,1.9666,3.1772,3.8751,1.3275,1.257,1.2906,0.0927,0.0214,0.0187,0.0142,0.0124,0.026,3.1859,3.7635,1.284,1.2464,1.2331,0.1205,0.0208,0.0224,0.0206,0.0374,0.0193,19.7
XUFXAY,95.81,197.01,2.65,6.91,7.98,32.9,23.6,15.7,541.39,-2.8987,-1.3797,2.03,1.91,1.91,0.3885,-0.2415,-0.565,-0.873,1.9584,2.8985,2.0867,1.8731,28.8452,7.2637,8.4132,8.5421,0.6358,0.398,0.6343,3.1665,3.9933,1.2921,1.2777,1.4235,6.3946,12.4502,4.1357,4.1258,4.1887,9.7667,1.9659,1.9248,1.9344,1.9708,1.9708,3.5237,4.6414,1.4649,1.5437,1.6328,0.3999,0.0749,0.0402,0.1133,0.0524,0.1192,3.5576,4.8968,1.5812,1.6025,1.7131,0.4186,0.0845,0.0989,0.0655,0.0832,0.0864,20.2
XUFXEC,95.57,196.6,2.66,5.98,7.98,33.5,25.3,16.9,533.69,-2.9226,-1.3131,1.91,2.04,1.91,0.3848,-0.2445,-0.8707,-0.5822,1.9526,2.9022,1.8842,2.0565,28.8583,7.2559,8.5425,8.4078,0.6357,0.647,0.3871,3.1668,3.9961,1.3669,1.2214,1.4078,6.399,12.4483,4.1363,4.1223,4.1896,9.7679,1.9638,1.9228,1.9378,1.9721,1.9715,3.5572,4.8962,1.5867,1.5976,1.7118,0.4174,0.0845,0.0978,0.0661,0.0818,0.0872,3.5204,4.6381,1.4741,1.5345,1.6294,0.4237,0.0794,0.0462,0.1228,0.0543,0.121,21.1
XUGBIN,84.61,182.19,1.99,4.37,6.67,29.7,19.2,8.6,416.93,-2.4104,0.5719,2.11,1.94,1.89,0.3259,-0.2502,-0.5766,-0.8477,1.7436,2.9072,1.9337,1.7959,28.8398,7.2892,8.472,8.5639,0.6364,0.3391,0.5847,3.1643,4.0013,1.3151,1.4178,1.2683,6.4339,12.4455,4.1474,4.1717,4.1263,9.7948,1.9469,1.9053,1.9646,1.9837,1.9943,3.5228,4.7185,1.5422,1.6518,1.5245,0.3354,0.0624,0.0683,0.0715,0.0518,0.0813,3.5504,4.8917,1.7058,1.4596,1.7263,0.4056,0.096,0.0496,0.0986,0.0697,0.0917,25.4
XUGVEC,52.16,159.65,2.67,6.85,10.44,27.9,21.9,15.9,683.62,-3.9985,-1.6205,2.83,1.91,1.87,0.334,-0.2794,-0.5704,-0.1432,1.5842,2.9419,2.1178,3.0195,28.8244,7.314,8.3879,7.2987,0.7064,0,0.671,3.1663,4.0328,1.3379,1.4264,1.2685,6.5349,12.3409,4.1253,4.1369,4.0787,9.7902,1.915,1.9558,1.9585,1.9826,1.9783,3.5451,4.6971,1.4926,1.7325,1.472,0.3283,0.0518,0.0811,0.0679,0.0542,0.0732,3.1246,3.9367,1.3635,1.2891,1.2841,0.0819,0.0113,0.0163,0.0162,0.0129,0.0253,27.1
XUHYIJ,52.69,171.74,2.17,5.05,7.85,30.1,24.2,14.8,511.13,-3.9353,-1.7902,2.8,1.91,1.87,0.3068,-0.2769,-0.571,-0.1993,1.6284,2.9476,2.0893,3.0657,28.8223,7.3021,8.3927,7.1867,0.6948,0,0.6413,3.1659,4.0307,1.3115,1.3869,1.3323,6.5462,12.3522,4.1325,4.1212,4.0985,9.7948,1.931,1.9438,1.9635,1.972,1.9845,3.5553,4.7053,1.4789,1.7528,1.4736,0.3104,0.0538,0.0728,0.0656,0.0446,0.0736,3.1509,3.9609,1.3611,1.285,1.3148,0.0875,0.014,0.0164,0.0173,0.0161,0.0238,25.5
XUHZUX,84.36,217.01,1.89,7.91,5.65,35.4,24.5,13.2,486.36,-3.0826,0.223,2,2.03,1.91,0.2724,-0.2483,-0.2561,-0.6099,1.738,2.9745,3.0506,1.9615,28.7957,7.2724,7.3003,8.4952,0.6353,0.4522,0.3957,3.1653,3.9995,1.4054,1.2973,1.2969,6.4172,12.4788,4.1693,4.1997,4.1098,9.8317,1.9282,1.9651,1.9802,1.9794,1.9788,3.1619,4.0123,1.3484,1.3954,1.2686,0.0818,0.0132,0.0168,0.0226,0.0148,0.0143,3.5159,4.737,1.5502,1.5646,1.6222,0.357,0.0814,0.0675,0.0622,0.0757,0.0701,27
XUKFUF,105.12,205.68,1.52,7.96,8.34,34.5,24.7,17.2,612.26,-3.9631,-3.3215,2.05,1.91,1.91,0.5267,-0.2336,-0.5554,-0.5414,2.0499,2.9879,2.1058,2.1462,28.7075,7.2704,8.4481,8.456,0.6821,0.4051,0.5645,3.1674,3.9856,1.2351,1.3466,1.4039,6.2975,12.4198,4.0395,4.1904,4.19,9.756,1.9722,1.9589,1.919,1.9552,1.9507,3.513,4.6766,1.4886,1.5007,1.6872,0.3659,0.0966,0.0735,0.055,0.0859,0.0549,3.5007,4.6601,1.4809,1.649,1.5302,0.3806,0.0754,0.0914,0.0573,0.0941,0.0624,12.9
